feed_temperature_K,feed_pressure_Pa,benzene_feed_fraction,number_of_stages,feed_stage,reflux_ratio,bottoms_flow_mol_s,error
353.2178579594186,149304.30355744576,0.6129426487551679,32,11,3.269404795175266,29.73631428257863,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001008879577696727 [Tolerance = 0.0001]
353.27708227785547,140917.38749423277,0.6291273753201889,33,15,2.9209650782292704,37.18537522084878,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.0012202796701405348 [Tolerance = 0.0001]
363.6061211901439,161869.98945437174,0.3950496862986428,35,24,1.670572168264206,66.85328983873094,COLUMN: Solver reached the maximum number of iterations without converging.
366.0282522204481,182221.13182862065,0.4775065805868042,25,15,3.70455658952273,52.443508360117306,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.00011453382937322813 [Tolerance = 0.0001]
352.5608397099261,139044.9755480834,0.677430787381069,33,11,3.7167071704196752,28.09028924189101,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00010496112996760933 [Tolerance = 0.0001]
381.99177172986964,170711.23372902756,0.38943583597562537,34,13,4.399094453484976,34.42627174526579,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.011525168886315296 [Tolerance = 0.0001]
380.86134847376593,178466.22209052125,0.32065760104793223,34,14,2.3133748121558924,32.39806006071824,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.004241717440572613 [Tolerance = 0.0001]
353.5365830147596,194581.9619387925,0.609138275890079,31,11,2.4629683796122452,26.985073662579737,COLUMN: Failed to fulfill mass balance for Toluene: Relative Error = 0.00012682773469354703 [Tolerance = 0.0001]
366.4053658066886,166959.88070701255,0.6528669737296335,34,21,2.1384321020377546,27.767185763305243,COLUMN: Solver reached the maximum number of iterations without converging.
373.5594240794261,180693.42555463576,0.6380805563126838,34,10,4.047890008837997,30.449130030625035,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00045729137466290766 [Tolerance = 0.0001]
354.19566799408454,135188.06311228417,0.7091392998291655,23,11,2.254663504394816,28.98454234813957,COLUMN: Solver reached the maximum number of iterations without converging.
371.6310979601084,110077.86733956813,0.5906449133971297,35,24,2.5230555348573955,29.53192184808435,COLUMN: Solver reached the maximum number of iterations without converging.
363.3027509370162,138322.2425603754,0.2678321274123138,31,11,2.9405868452564254,36.07220257996836,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.009159528976866612 [Tolerance = 0.0001]
369.1951504479856,102073.19319947259,0.6113497823675329,34,20,2.3801880907421404,32.70746042953514,COLUMN: Solver reached the maximum number of iterations without converging.
362.9356307128961,129871.12473122674,0.4171222301403722,32,10,3.318067490433044,32.05441170806364,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001856410267136649 [Tolerance = 0.0001]
370.3634589333402,197790.67574183282,0.5554343057042777,31,14,2.30808746416242,44.288173272756765,COLUMN: Solver reached the maximum number of iterations without converging.
351.7335844394164,106614.44373939565,0.29087382507598875,33,14,3.1062047433443625,35.01137860972116,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00679383611134341 [Tolerance = 0.0001]
383.89869885789795,140852.7811600476,0.4485395645398125,28,9,4.106370914363842,25.70534977964163,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001085648286399223 [Tolerance = 0.0001]
376.10802300903026,135617.63219310372,0.5546618290703553,33,12,3.858380759984199,27.911587903847007,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00037563115486941956 [Tolerance = 0.0001]
346.2587552471183,174680.48494332944,0.5499025547334656,28,18,2.4974127441769527,45.06550588419273,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0005895887980983848 [Tolerance = 0.0001]
349.39272745680296,148216.78831518372,0.6243618418496006,32,20,2.7084430583521235,32.86873088760828,COLUMN: Solver reached the maximum number of iterations without converging.
370.08035491844197,168209.8573820054,0.5197518949924448,31,9,4.243145552276114,30.062155586638436,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00032192829697260127 [Tolerance = 0.0001]
345.1521716199439,147934.19169840022,0.46288610698118704,30,10,3.5774733720743015,31.052242676959377,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00013669557798017264 [Tolerance = 0.0001]
377.23143138579275,189068.46566406157,0.3245699713550846,33,13,3.5899514266661487,26.385872410340248,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.03566612416999036 [Tolerance = 0.0001]
354.2710823970194,130050.81914813234,0.48068660484830317,33,12,2.8669910309884186,33.66407361027583,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0001335291027386689 [Tolerance = 0.0001]
362.78717481791824,123231.34175330712,0.3185687511601946,33,14,2.4487115718871006,30.681171892087164,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.006568314771058271 [Tolerance = 0.0001]
363.50052182438674,120906.0052147711,0.6349588336816994,31,18,3.272236024684949,36.57802097422082,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.00024662790737983226 [Tolerance = 0.0001]
376.5227450450783,192933.74543171393,0.25094622811059497,32,10,2.208767214974328,37.90006274164389,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0027835881637694603 [Tolerance = 0.0001]
357.2255632676942,110494.86549955097,0.604832920430328,34,20,2.9705423571626888,33.46327395688599,COLUMN: Solver reached the maximum number of iterations without converging.
353.853302085755,119171.82597561013,0.4034299162991358,27,8,4.07767744906454,36.03201812801221,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00010805732117615529 [Tolerance = 0.0001]
375.9533844672641,190158.37884660345,0.5360423490715465,35,23,1.9512940511889312,41.14343719624219,COLUMN: Solver reached the maximum number of iterations without converging.
350.2549908032706,192585.7084907436,0.5525478269579024,29,16,1.811932892764307,44.714833285898266,COLUMN: Solver reached the maximum number of iterations without converging.
372.7669692386903,112295.08551017911,0.6296373113060695,34,20,2.679868942555844,34.995905425591914,COLUMN: Solver reached the maximum number of iterations without converging.
362.0154608997294,168778.76179531933,0.610197793311129,27,10,4.258744616643716,39.04749273322457,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = 0.0010607991245256201 [Tolerance = 0.0001]
345.46355693848466,140028.9851110367,0.44165880157015597,34,20,3.0958381984470464,55.94534744774066,COLUMN: Solver reached the maximum number of iterations without converging.
360.24791734298816,110318.5716910163,0.4580697804114132,28,18,2.8160451766038834,54.36570944406322,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.0007642477824273192 [Tolerance = 0.0001]
363.14383450681834,169727.75691566814,0.4167124825560985,33,13,3.961701560763207,32.44398722442433,COLUMN: Failed to fulfill mass balance for Benzene: Relative Error = -0.00011130742632429074 [Tolerance = 0.0001]
